"Id","Probability"
"211",0.0366195691755938
"212",0.0395765182150006
"213",0.0221708926591156
"214",0.0244254599447189
"215",0.038967152884273
"216",0.0391310309586487
"217",0.0209202378929093
"218",0.108281797585628
"219",0.0276522208022147
"220",0.013888747380917
"221",0.0409155896412362
"222",0.0231412135018919
"223",0.023292006898303
"224",0.0254119312110705
"225",0.0257320731478344
"226",0.0407377704087133
"227",0.0298033592351818
"228",0.021330091011892
"229",0.0328868592737946
"230",0.251751126750118
"231",0.175493498416416
"232",0.0224922147772218
"233",0.0210365438463206
"234",0.0195454451654508
"235",0.0163761873499763
"236",0.287115497405468
"237",0.0235230145959667
"238",0.010730992954985
"239",0.0200901069004423
"240",0.0320087220620144
"241",0.0275641153964305
"242",0.0200508039218513
"243",0.0221008915942216
"244",0.0239029699313815
"245",0.0402320381257066
"246",0.0176775555178696
"247",0.0402938561740825
"248",0.0173030257544943
"249",0.0225278785901792
"250",0.260464723995826
"251",0.0137035900896607
"252",0.213612627990537
"253",0.0230899709095193
"254",0.0429370327396228
"255",0.00836495629552535
"256",0.0163393142006224
"257",0.0340596316051556
"258",0.0747058973304037
"259",0.0899011616848606
"260",0.0467387972470965
"261",0.0367050911461264
"262",0.0326120991586172
"263",0.0081916751235144
"264",0.0382536154732811
"265",0.0265242237215157
"266",0.0331541790925975
"267",0.116405071056498
"268",0.040453801800757
"269",0.174977849933593
"270",0.0219866467194426
"271",0.0194273973293994
"272",0.0454374265815421
"273",0.0147588992425675
"274",0.0226860461064587
"275",0.0178725808567581
"276",0.0337776554866402
"277",0.0158350853446831
"278",0.025095583608338
"279",0.0322524858935543
"280",0.0375775782368222
"281",0.752980422213977
"282",0.0797333162653523
"283",0.0382306111460107
"284",0.0158749790332795
"285",0.020170326787184
"286",0.0335911434981112
"287",0.0397751859135012
"288",0.113711357212834
"289",0.0243247842210113
"290",0.0245730184181671
"291",0.297056250873823
"292",0.00819678518759481
"293",0.0353413171411192
"294",0.0295624667477065
"295",0.0106364138508298
"296",0.0335776244956993
"297",0.0115375973697887
"298",0.0256825057076355
"299",0.0163448593876885
"300",0.0161344635152697
"301",0.0940998589350194
"302",0.0221756711131571
"303",0.0186182800325479
"304",0.0185509963037053
"305",0.30582999441424
"306",0.0682606973134735
"307",0.00791021688622441
"308",0.437519958821537
"309",0.137440080535099
"310",0.0387944393074802
"311",0.467127891571522
"312",0.036152373724338
"313",0.244839615495086
"314",0.0245236684695295
"315",0.0382790795274539
"316",0.0364750787197237
"317",0.293132683154171
"318",0.0218150325174947
"319",0.0200323000157569
"320",0.0305303194753324
"321",0.0407919513470168
"322",0.0299388540996288
"323",0.030727096115282
"324",0.0340875556400806
"325",0.0219660013933496
"326",0.0184472627788103
"327",0.0121654637471683
"328",0.0182161569341117
"329",0.0444517186525005
"330",0.0152094481348327
"331",0.0415710309014699
"332",0.03087999872453
"333",0.0362357876961648
"334",0.0224315889425674
"335",0.0585018807254732
"336",0.03169316136656
"337",0.0363412413880049
"338",0.118677226349476
"339",0.0366021538125737
"340",0.037544020111429
"341",0.018830288991927
"342",0.0196683851320053
"343",0.0360075855717936
"344",0.0229311220539504
"345",0.0141654652527686
"346",0.022432467086287
"347",0.359097133060317
"348",0.0357452292251312
"349",0.0333857028295004
"350",0.0284698349067279
"351",0.0682939657768558
"352",0.0368604683064223
"353",0.0174854773511657
"354",0.0337425032133377
"355",0.0233109931831938
"356",0.0168520029909345
"357",0.602705293382151
"358",0.0130031049107672
"359",0.0180575739362461
"360",0.142097907944666
"361",0.033250932436073
"362",0.0638018317757164
"363",0.0228308169136094
"364",0.0357880638884229
"365",0.125599867223566
"366",0.129026322912466
"367",0.022620703646058
"368",0.0252172962026344
"369",0.0185639710196203
"370",0.463283045885512
"371",0.0123307542056609
"372",0.121894670769954
"373",0.0133044337012017
"374",0.0288550740469878
"375",0.0150722843366646
"376",0.0110409044104099
"377",0.0372248993811975
"378",0.0121355618037598
"379",0.02453766239616
"380",0.0280655026369143
"381",0.031137186372411
"382",0.0206423120834778
"383",0.0153909444796626
"384",0.125295854407651
"385",0.0110713537971181
"386",0.0216502165983816
"387",0.0195527547992744
"388",0.0209052942722862
"389",0.02287375206977
"390",0.022598880533304
"391",0.0168981318147628
"392",0.0234676641861109
"393",0.0170080291120609
"394",0.0436289508598196
"395",0.0119352677310937
"396",0.0165553284602814
"397",0.0551749577052381
"398",0.033627786951301
"399",0.0158692848177881
"400",0.033877246626214
"401",0.0191298407927371
"402",0.0147993578937192
"403",0.0316117980778995
"404",0.0165126487137326
"405",0.932796496251444
"406",0.467605040415635
"407",0.0297250747623762
"408",0.114734730292128
"409",0.0418282561634328
"410",0.0362593279835706
"411",0.0398882893886861
"412",0.0241876089099116
"413",0.0316159709149529
"414",0.031819883948719
"415",0.0238391359603108
"416",0.212446164317287
"417",0.0278419141846282
"418",0.0328206623584863
"419",0.0153400294981422
"420",0.0420346069515462
"421",0.0153242509576032
"422",0.0214905287232021
"423",0.0407265011074637
"424",0.00364643648643547
"425",0.0164479866120699
"426",0.0113061789487255
"427",0.017573978658498
"428",0.0258122331807037
"429",0.0306621083088731
"430",0.022334527084371
"431",0.140714292713654
"432",0.0191211307481869
"433",0.0336464532880303
"434",0.0254846245403185
"435",0.0226905262748999
"436",0.0411710342491943
"437",0.0442340426585976
"438",0.0432391105974655
"439",0.0245167549777697
"440",0.0407054978412233
"441",0.0290050127017221
"442",0.0374777628100761
"443",0.0691451803140478
"444",0.0103061332682704
"445",0.126721105926942
"446",0.20791505143348
"447",0.0125608292010568
"448",0.0408081109898556
"449",0.0398545811306564
"450",0.0173121583273833
"451",0.0296620655233886
"452",0.0204366726058869
"453",0.0454896989770997
"454",0.0340182131650287
"455",0.030399047537974
"456",0.0253595319495895
"457",0.0250448505791687
"458",0.0186321539539745
"459",0.0296605969877356
"460",0.0281021549451628
"461",0.0387511273112797
"462",0.0398466098937322
"463",0.0226526651541498
"464",0.0340726843288938
"465",0.0322192274162549
"466",0.0200427856066656
"467",0.0241587133551131
"468",0.0417776831582712
"469",0.0147594716890445
"470",0.127036908460115
"471",0.0103626375548403
"472",0.0274015052788644
"473",0.316807264842611
"474",0.0344219050049595
"475",0.0216849891939271
"476",0.0143704949547686
"477",0.0122182414945545
"478",0.0242226777029148
"479",0.0574294704424952
"480",0.0149160414446777
"481",0.0295610720798068
"482",0.00439857376192633
"483",0.0185835706174362
"484",0.029736192116105
"485",0.0141059429208907
"486",0.159352732230958
"487",0.0100550165882514
"488",0.0280130329229867
"489",0.228678798529237
"490",0.00903185799520532
"491",0.0210138458958754
"492",0.0355078691395473
"493",0.270976770202143
"494",0.0254317284992767
"495",0.141982066419188
"496",0.0127977587715475
"497",0.024035164093144
"498",0.0296221965590593
"499",0.143324155249113
"500",0.0141738001144206
"501",0.0411100706016079
"502",0.0296205673326751
"503",0.035729025033706
"504",0.035760639748155
"505",0.0269689902497789
"506",0.192667073032319
"507",0.0274170469759002
"508",0.0160906006538866
"509",0.0204344674760509
"510",0.0250804926378075
"511",0.0210407533111946
"512",0.213395651026296
"513",0.0254798447727738
"514",0.0252791001411727
"515",0.0309312381424005
"516",0.194035567547818
"517",0.0226451420769541
"518",0.0215314381542187
"519",0.0224100625665265
"520",0.0313378191808283
"521",0.021053350483584
"522",0.0221797851513695
"523",0.0389899003130694
"524",0.071531178104606
"525",0.0288045860591125
"526",0.391758988313724
"527",0.0370804825460751
"528",0.0299656237737724
"529",0.140612862865853
"530",0.0187011200796754
"531",0.0131282269543448
"532",0.00948106202899832
"533",0.0289860863164811
"534",0.0107270801401453
"535",0.0210676285323866
"536",0.0214572633864651
"537",0.020611816510619
"538",0.0401174652716743
"539",0.0245692479918192
"540",0.0112758928163003
"541",0.0223582500785648
"542",0.0249879851008853
"543",0.0289756924656953
"544",0.0404705104908012
"545",0.0475222396035101
"546",0.0181916015660584
"547",0.0356831179027036
"548",0.018794353824162
"549",0.0105750009691042
"550",0.0579982559583391
"551",0.127153321700092
"552",0.175462552180568
"553",0.017033480931261
"554",0.0282217024391958
"555",0.0817725970163016
"556",0.024194998956707
"557",0.0443805871918585
"558",0.036561373902717
"559",0.0316447618927972
"560",0.0587202620959278
"561",0.0130428573429636
"562",0.0133433155804578
"563",0.124872539206699
"564",0.0214115048647595
"565",0.0461808146005705
"566",0.0217377406800468
"567",0.0160835428919143
"568",0.0244676178075457
"569",0.376467642679316
"570",0.0183548771535499
"571",0.156280186193833
"572",0.0239290625885041
"573",0.0358346293792333
"574",0.139454539760941
"575",0.0253807874204713
"576",0.0179856014619889
"577",0.01453014576245
"578",0.0285384368695758
"579",0.139165754753496
"580",0.0236130602812091
"581",0.0363675938525634
"582",0.0320698043190312
"583",0.0203592256305718
"584",0.0387130196516459
"585",0.0372612898143881
"586",0.018189625863174
"587",0.0238513875804016
"588",0.0344315022240031
"589",0.0375454105218527
"590",0.025372794955031
"591",0.023604462842914
"592",0.040173029696148
"593",0.0252006637765047
"594",0.0147164225369796
"595",0.0942072452296334
"596",0.0140329332288457
"597",0.0319967833915314
"598",0.01961066056235
"599",0.0353396820417214
"600",0.0206626775789264
"601",0.0185426629512877
"602",0.0800782063055259
"603",0.0168024140711739
"604",0.0238319197305665
"605",0.0343651714289334
"606",0.0338266276666305
"607",0.155460061896641
"608",0.018814403482015
"609",0.224706462395737
"610",0.0275891212897643
"611",0.0346977402219349
"612",0.0165018278904578
"613",0.022922649064504
"614",0.0348985590924486
"615",0.0264034770144048
"616",0.0167232415429626
"617",0.067812062416494
"618",0.0248368380569521
"619",0.0231065551168817
"620",0.0329941089456953
"621",0.0171094192264111
"622",0.0311028337272598
"623",0.0199120896377995
"624",0.0147666458643699
"625",0.0254970370367396
"626",0.414469655617718
"627",0.0232084391953092
"628",0.0317092987700536
"629",0.0187447546644738
"630",0.0520687638599899
"631",0.0172131022255591
"632",0.0338606949398602
"633",0.0140794079480991
"634",0.027577376798401
"635",0.114910194246718
"636",0.00816608518630819
"637",0.0205738993018673
"638",0.0240691732285656
"639",0.0990681521162717
"640",0.0199476892270271
"641",0.0179201820968262
"642",0.210448429316402
"643",0.129023940496503
"644",0.454504579003107
"645",0.0370515840125019
"646",0.18405511747889
"647",0.021580393059983
"648",0.0263049538424124
"649",0.0169750606005777
"650",0.0175248885117166
"651",0.328804689051868
"652",0.0355923316075656
"653",0.0338004111405
"654",0.596782793507816
"655",0.0319992171930236
"656",0.0193951694364364
"657",0.0209831961381222
"658",0.0119872971905747
"659",0.0403523285301541
"660",0.0476547735762793
"661",0.0337479788013871
"662",0.27361336642794
"663",0.0496046616872496
"664",0.139226413195439
"665",0.51658470502306
"666",0.0179145599264338
"667",0.0383419367378265
"668",0.0819227242835247
"669",0.321257935527088
"670",0.0173684662212632
"671",0.0155612054375485
"672",0.0286140428632377
"673",0.0190809933436001
"674",0.019111677547074
"675",0.496304086508042
"676",0.0767415916920416
"677",0.0232777642271148
"678",0.0179139692801338
"679",0.0156898537022961
"680",0.260283582749541
"681",0.0490556167926941
"682",0.0295630057462492
"683",0.0224729320796844
"684",0.0198830620626218
"685",0.245886033823512
"686",0.0158053494068003
"687",0.020384469243319
"688",0.00638620245346487
"689",0.0372857678323294
"690",0.0203650442022182
"691",0.0478452098400159
"692",0.466993871875714
"693",0.0232542140975082
"694",0.0605437451572736
"695",0.0160153215096318
"696",0.0289533626950386
"697",0.0083925090677871
"698",0.0200635705460313
"699",0.104707039208787
"700",0.0189634517291108
"701",0.0164921957539264
"702",0.235053923375329
"703",0.0484011708614211
"704",0.564325769186537
"705",0.0341028782513888
"706",0.0188383507194107
"707",0.0345557393110183
"708",0.0205261073774426
"709",0.024552471662378
"710",0.0172167247492724
"711",0.0355644340067694
"712",0.04353127099879
"713",0.0281568534032404
"714",0.0258296569112244
"715",0.0240625782650978
"716",0.365135271163217
"717",0.0231107759962453
"718",0.0445132001078893
"719",0.0199777313946446
"720",0.0111545754979481
"721",0.018723068913198
"722",0.0427325993684479
"723",0.0498323328704982
"724",0.0367684580158889
"725",0.11123433420739
"726",0.0313036998483056
"727",0.0360878916218449
"728",0.0298281574594852
"729",0.0219978652406291
"730",0.628870601725722
"731",0.0132157413933487
"732",0.0253190543618614
"733",0.0104722579652743
"734",0.0283407342975161
"735",0.188205487773912
"736",0.0163148833364062
"737",0.12214002870681
"738",0.241117601947798
"739",0.0209924436224499
"740",0.0200127749127764
"741",0.0335396254824847
"742",0.0294539131716472
"743",0.0287951747182732
"744",0.0208692239621267
"745",0.0198890147860747
"746",0.0443717216619222
"747",0.0177081327701879
"748",0.0280757126315141
"749",0.0300611763896188
"750",0.0315723891001741
"751",0.122520776220906
"752",0.014483297929077
"753",0.017555669426338
"754",0.0127494688669268
"755",0.0423061904903375
"756",0.0157185992145452
"757",0.0178977191055358
"758",0.0181929604026823
"759",0.028156659427934
"760",0.0294658103194478
"761",0.019627099689188
"762",0.0224904371303816
"763",0.025292378348674
"764",0.0237059773904264
"765",0.0287468069187943
"766",0.0333093600302853
"767",0.020466223419004
"768",0.0219432601757117
"769",0.018403825332413
"770",0.0209833327286219
"771",0.0223535336626358
"772",0.132303131743686
"773",0.0966623720015283
"774",0.0269575037418789
"775",0.0436865549879924
"776",0.0405550925632199
"777",0.114766988318774
"778",0.0295015066892233
"779",0.0176908298237727
"780",0.325855476322454
"781",0.137506705411294
"782",0.0219663103239784
"783",0.0282307929061167
"784",0.0617563972095967
"785",0.0261835566562077
"786",0.0365374208048884
"787",0.0893973044461273
"788",0.0378700188255496
"789",0.14470268565887
"790",0.124785251902095
"791",0.0223656663079776
"792",0.27047941834888
"793",0.142779206794355
"794",0.0340841963485104
"795",0.227745941166911
"796",0.0168105027214113
"797",0.0358395275537399
"798",0.0208103255383202
"799",0.180330998102473
"800",0.0458635002155511
"801",0.0173562503278449
"802",0.0134764772985166
"803",0.0384953129640559
"804",0.0310912609060009
"805",0.264120028969986
"806",0.0240585859547467
"807",0.0188971175708021
"808",0.0274997965237442
"809",0.0401507382321196
"810",0.0865894532707925
"811",0.0476244342002079
"812",0.0355532586562119
"813",0.0421542839686405
"814",0.0377552308646012
"815",0.0839767961825793
"816",0.0427277609265596
"817",0.0135669277371048
"818",0.0257610124999203
"819",0.00916804863369406
"820",0.0264140539338751
"821",0.0334268759502778
"822",0.15815059555426
"823",0.0114792109453558
"824",0.0374308879699444
"825",0.0286315898067275
"826",0.0211464194737354
"827",0.0187786137350076
"828",0.0218905511541108
"829",0.027286735544546
"830",0.038702890954975
"831",0.242175587303716
"832",0.0442902428932662
"833",0.153150158418775
"834",0.0214416291637387
"835",0.0425996970596366
"836",0.0395405193240276
"837",0.126326281043899
"838",0.0199540234401176
"839",0.043499589196393
"840",0.351104874665878
"841",0.031782380521824
"842",0.0388496167173189
"843",0.0997898659067063
"844",0.0409663524079662
"845",0.690128855676432
"846",0.837319829701521
"847",0.023325715818711
"848",0.0153318258914611
"849",0.127701377887245
"850",0.0251867480563143
"851",0.0135715253995226
"852",0.0100209392825249
"853",0.0359131791374855
"854",0.0379053982205529
"855",0.012894709781426
"856",0.0164920381157149
"857",0.0443439342921102
"858",0.0285408556893366
"859",0.0135854289705399
"860",0.0843461289435276
"861",0.299571724960295
"862",0.0178163286855891
"863",0.0290147327293878
"864",0.03033835253758
"865",0.0208768271175313
"866",0.0235851739808308
"867",0.0184543680516945
"868",0.0318405224780227
"869",0.112372590209615
"870",0.0140218745390381
"871",0.0187981606821876
"872",0.0882871597756202
"873",0.0233677296037706
"874",0.0109000151357378
"875",0.0136486661273151
"876",0.0458036474530769
"877",0.0231193682322393
"878",0.0370529597479
"879",0.0131390949198889
"880",0.0384328901707586
"881",0.0272749953800147
"882",0.0412567192167467
"883",0.112527867928894
"884",0.0193173210051764
"885",0.00544045403880095
"886",0.0423818105204767
"887",0.10833617558815
"888",0.541811935104304
"889",0.0201121946458266
"890",0.0183671072464966
"891",0.0186011239549595
"892",0.0292924493926049
"893",0.394119420346035
"894",0.703107285969162
"895",0.0258311937514605
"896",0.0361026949657808
"897",0.0156271467642501
"898",0.0187025230079609
"899",0.0369288017010389
"900",0.0169712765581285
"901",0.039839787417886
"902",0.039076574954145
"903",0.0261859092117031
"904",0.0216508043928433
"905",0.0215007977035103
"906",0.0294238436269205
"907",0.139464205336786
"908",0.117195753372058
"909",0.0962886513486919
"910",0.0231431323921965
"911",0.0155187097615241
"912",0.0356295501281263
"913",0.0129289386987314
"914",0.0212022918526698
"915",0.0402820309949291
"916",0.0246783102723534
"917",0.0431283360082021
"918",0.0214762375132739
"919",0.0227092565694237
"920",0.0133991403103196
"921",0.0281169759493251
"922",0.0433816595606216
"923",0.0810144521825891
"924",0.0304390622626827
"925",0.0211820332522786
"926",0.150859250731324
"927",0.0776299882127119
"928",0.0312169088402451
"929",0.0274019317474022
"930",0.171071098378286
"931",0.252314593206787
"932",0.041653497719793
"933",0.0403770009749331
"934",0.043979936686683
"935",0.0145723057351
"936",0.0103914120428798
"937",0.00966903404737958
"938",0.0354684196540029
"939",0.0356863538856385
"940",0.00902001030786475
"941",0.0355312143969553
"942",0.0116923853254897
"943",0.107886810621472
"944",0.0911409667897841
"945",0.0335117750518654
"946",0.0401364082676122
"947",0.0301163663239569
"948",0.0368217871058872
"949",0.0275082820333841
"950",0.0257895987654471
"951",0.00687290121279281
"952",0.144191700073818
"953",0.0170845581138047
"954",0.0129106466659933
"955",0.0761169149719687
"956",0.0763137214551594
"957",0.028095035631597
"958",0.0205354813073945
"959",0.0247293089757687
"960",0.0171890118598163
"961",0.0202020299977173
"962",0.0253145769166482
"963",0.0178295176539879
"964",0.0375273597235963
"965",0.036301508576442
"966",0.0404455367533621
"967",0.108920313487486
"968",0.0215790778749408
"969",0.355488717092241
"970",0.103192008764105
"971",0.0177765372384697
"972",0.319732300459848
"973",0.0312870392894518
"974",0.0366741601060965
"975",0.0228429547982916
"976",0.0160738450027749
"977",0.0343823748689287
"978",0.0218965672487644
"979",0.0477451081104539
"980",0.537922716352246
"981",0.0118754256516056
"982",0.0224688776587999
"983",0.0258043285921495
"984",0.0149875485482328
"985",0.0468182091354211
"986",0.141194137285883
"987",0.0227717633854073
"988",0.0284526862552081
"989",0.0346111670956724
"990",0.0396350729518287
"991",0.0252838972579751
"992",0.0159853029467048
"993",0.0291057506372311
"994",0.0316072149549779
"995",0.0132083767423369
"996",0.299987424859901
"997",0.018280374941683
"998",0.0491216819672317
"999",0.0266196847530727
"1000",0.0229742578572211
"1001",0.0106074917173109
"1002",0.0365207825965907
"1003",0.041844182835054
"1004",0.0252787781915772
"1005",0.0274162368739603
"1006",0.0242034841912019
"1007",0.0891560809794884
"1008",0.0182236184719788
"1009",0.0185000152515391
"1010",0.0273092844860818
"1011",0.0278371120040684
"1012",0.0314632532130477
"1013",0.0243508372581319
"1014",0.0307046588890753
"1015",0.0199566253560631
"1016",0.114916928291
"1017",0.00898092536271963
"1018",0.140910984102176
"1019",0.0243914444950553
"1020",0.0102581284735318
"1021",0.0243350962464766
"1022",0.0431743540879454
"1023",0.0275254365462701
"1024",0.122091701263042
"1025",0.0296916268457023
"1026",0.0246628645601782
"1027",0.0381420516639227
"1028",0.0349125698056752
"1029",0.0122868694101687
"1030",0.0212243488956792
"1031",0.026415708289352
"1032",0.0851658746521992
"1033",0.0214541156051807
"1034",0.0176712924243633
"1035",0.0145402136120646
"1036",0.0354658138567951
"1037",0.0200917597820031
"1038",0.0156066445861445
"1039",0.0180268299671218
"1040",0.0138244966823736
"1041",0.0269772506819253
"1042",0.139505624872612
"1043",0.0388684346008634
"1044",0.0359578252110883
"1045",0.042197331481311
"1046",0.026025410590854
"1047",0.0282875825897339
"1048",0.0190561353355761
"1049",0.0394829145505389
"1050",0.0303336900399238
"1051",0.0218919805610325
"1052",0.040980463297835
"1053",0.130376660370905
"1054",0.0173591264638513
"1055",0.0457520256658439
"1056",0.0119830454645287
"1057",0.0198735503886615
"1058",0.0406952516171513
"1059",0.0359929649535064
"1060",0.0438611297251438
"1061",0.0890798435068965
"1062",0.0221264656483006
"1063",0.0232225289690603
"1064",0.0177032324142671
"1065",0.0331735909014033
"1066",0.0115428898633056
"1067",0.0247978048731037
"1068",0.0165892259534048
"1069",0.0342542983087658
"1070",0.0227525642159182
"1071",0.034211533955937
"1072",0.0284674907852774
"1073",0.246147672142462
"1074",0.0391787418140888
"1075",0.0249297814799363
"1076",0.0442601619128898
"1077",0.0220936397713191
"1078",0.0199405198284879
"1079",0.155143016219906
"1080",0.0260162855493615
"1081",0.0180923127759742
"1082",0.23578080181351
"1083",0.0262939987286981
"1084",0.0802493281043832
"1085",0.0343725601439205
"1086",0.0105548355116107
"1087",0.0173437408563847
"1088",0.025327162164658
"1089",0.300290432740989
"1090",0.019243991900681
"1091",0.0320188351730017
"1092",0.021236825214419
"1093",0.0374727596186099
"1094",0.0289162814538475
"1095",0.120061603934004
"1096",0.0312571208776361
"1097",0.0162560072754938
"1098",0.0766667667324013
"1099",0.119669040591884
"1100",0.0203287589453657
"1101",0.0367931823549386
"1102",0.0291456640578501
"1103",0.0308210320503131
"1104",0.00881808328474129
"1105",0.0440947823372972
"1106",0.0422252536036665
"1107",0.0220657393813974
"1108",0.0472977013571092
"1109",0.0925058045062453
"1110",0.0264661403555001
"1111",0.0287263040825416
"1112",0.0293972194149266
"1113",0.0324126453138655
"1114",0.0269797065524192
"1115",0.0277766154386048
"1116",0.0419647195274108
"1117",0.0943209242936595
"1118",0.17438899274299
"1119",0.02470946229865
"1120",0.0354445249476001
"1121",0.0281807800714647
"1122",0.0235005955408317
"1123",0.0261151864782751
"1124",0.121801468310129
"1125",0.0179456824678508
"1126",0.036353694449971
"1127",0.0220178756206482
"1128",0.273551537737314
"1129",0.0275723138936267
"1130",0.0305320683283804
"1131",0.0339381073993466
"1132",0.568921335251469
"1133",9.49252844086715e-06
"1134",0.033972522000871
"1135",0.163773669312054
"1136",0.0230047655414906
"1137",0.0171315756703875
"1138",0.0274730438487972
"1139",0.0209912292914584
"1140",0.0279974484951249
"1141",0.0250502327727664
"1142",0.0300394548935861
"1143",0.13224802061357
"1144",0.289932756351339
"1145",0.0402231944265315
"1146",0.0414636296059423
"1147",0.0387006527272862
"1148",0.0218612262850844
"1149",0.0311455236281711
"1150",0.0290289179236857
"1151",0.0230793500268799
"1152",0.027199914057483
"1153",0.0177720612909626
"1154",0.0164211326966594
"1155",0.0629858083721376
"1156",0.015870767793724
"1157",0.514222652557836
"1158",0.494456493462981
"1159",0.0405946719140959
"1160",0.0330730623290518
"1161",0.122734589302273
"1162",0.0435567368375287
"1163",0.0361631272905625
"1164",0.0227748122502081
"1165",0.174333514188476
"1166",0.021518793019735
"1167",0.575687544608124
"1168",0.0240531759871917
"1169",0.0275479203886594
"1170",0.0423094156934537
"1171",0.374850843714937
"1172",0.0339596781135478
"1173",0.0291040103630094
"1174",0.037716461102129
