Id,Probability
261,0.0355786768
262,0.03181402
263,0.0105654893
264,0.0356438622
265,0.0266427076
266,0.0319571653
267,0.1250092902
268,0.0381642912
269,0.1795325926
270,0.0230614466
271,0.0216758457
272,0.0430639741
273,0.0161053688
274,0.0235547404
275,0.0200709414
276,0.0322991865
277,0.0173219536
278,0.0257004566
279,0.0323769768
280,0.0354787037
281,0.7503554508
282,0.0926182893
283,0.0375408096
284,0.016931634
285,0.0210709181
286,0.0322187493
287,0.0380986758
288,0.1244928848
289,0.0249272838
290,0.0247268057
291,0.3244520264
292,0.0105943399
293,0.0336232687
294,0.03018241
295,0.0124230236
296,0.0321064675
297,0.0139316124
298,0.0266974084
299,0.0177700139
300,0.0176023236
301,0.1059866778
302,0.0229357018
303,0.0209649984
304,0.020236305
305,0.3095836289
306,0.0807643589
307,0.0096184718
308,0.4602353877
309,0.128267628
310,0.0364666772
311,0.4821877077
312,0.0351410846
313,0.2355088385
314,0.0277770626
315,0.0361417172
316,0.0350933232
317,0.2620856007
318,0.0230308236
319,0.0235863241
320,0.0306039873
321,0.0348637618
322,0.029446244
323,0.030992548
324,0.0332256934
325,0.0233642021
326,0.0202767323
327,0.0149896721
328,0.0194768898
329,0.0412048009
330,0.0155831842
331,0.0381886511
332,0.0312364958
333,0.0348715684
334,0.023315243
335,0.0702848855
336,0.0323277159
337,0.0339736076
338,0.129703894
339,0.0359380605
340,0.0350122849
341,0.0204280967
342,0.0205851145
343,0.0357554049
344,0.0235974999
345,0.0156533638
346,0.0232429029
347,0.3349333931
348,0.0350390363
349,0.0325689351
350,0.0284412853
351,0.0723039702
352,0.0367112071
353,0.0191964351
354,0.0323848437
355,0.0242984073
356,0.0184723751
357,0.5813605631
358,0.0146149247
359,0.0209318082
360,0.1615276677
361,0.0321498537
362,0.0622559853
363,0.0239526743
364,0.033981675
365,0.122356871
366,0.1337123409
367,0.0238394679
368,0.0258007507
369,0.0201475981
370,0.5009318668
371,0.0144071468
372,0.1355201197
373,0.0155166587
374,0.0288302389
375,0.0173082233
376,0.0129877374
377,0.0357645745
378,0.0153992688
379,0.0247011205
380,0.0276712966
381,0.0300799653
382,0.0216599021
383,0.0186525902
384,0.1061898138
385,0.0134488956
386,0.0228184273
387,0.0209630122
388,0.0229494512
389,0.0250870087
390,0.0236833416
391,0.0182687177
392,0.0248258475
393,0.0185532342
394,0.0394047365
395,0.0140036125
396,0.0182923554
397,0.0619686641
398,0.0323748387
399,0.0195250537
400,0.0338707155
401,0.0212405678
402,0.0168986214
403,0.0314898698
404,0.0180482887
405,0.8065338832
406,0.4884396279
407,0.0303365035
408,0.1236609115
409,0.038943502
410,0.0357991577
411,0.0378255868
412,0.024948054
413,0.0302162763
414,0.0308071205
415,0.0248527889
416,0.2143324495
417,0.0270497838
418,0.03138255
419,0.0167967098
420,0.0387096154
421,0.0169131138
422,0.0223667866
423,0.0388113759
424,0.0053419509
425,0.0179071721
426,0.0134408166
427,0.0200116507
428,0.0272759785
429,0.029442602
430,0.0228495407
431,0.132137767
432,0.0205075461
433,0.0321903973
434,0.0251003653
435,0.0231864562
436,0.0395139033
437,0.0401000105
438,0.0391984038
439,0.0257899825
440,0.0375240822
441,0.0295492656
442,0.0363374939
443,0.0685825794
444,0.0143185292
445,0.1452624729
446,0.1861197471
447,0.0143945066
448,0.0371687222
449,0.0376004757
450,0.0187478721
451,0.0317722656
452,0.0212418582
453,0.0410557319
454,0.0327570317
455,0.0302203418
456,0.0269991987
457,0.025721772
458,0.0203230239
459,0.0292980555
460,0.0276629607
461,0.0386184317
462,0.0374586986
463,0.0233658294
464,0.033060297
465,0.0317227059
466,0.0215603027
467,0.024929011
468,0.0388700696
469,0.0163441333
470,0.1198523774
471,0.0119550065
472,0.0278386466
473,0.2583131163
474,0.0345952208
475,0.0225552392
476,0.0159166485
477,0.0142602127
478,0.025223399
479,0.0747565661
480,0.0167294158
481,0.0289044834
482,0.0062077384
483,0.0203898756
484,0.0298435421
485,0.0153858588
486,0.151156933
487,0.0116797294
488,0.0284606116
489,0.2482301653
490,0.0106813653
491,0.0223810466
492,0.0345131545
493,0.3034464951
494,0.0272751552
495,0.1764683673
496,0.0146872664
497,0.0245228359
498,0.0285380753
499,0.1505596321
500,0.0167778154
501,0.0394293895
502,0.029651027
503,0.0341648143
504,0.0342551782
505,0.0278455236
506,0.2089280092
507,0.0288311182
508,0.0177175944
509,0.0215869562
510,0.0254873846
511,0.0227462185
512,0.2693237502
513,0.0262016764
514,0.0283334784
515,0.0304095925
516,0.1685484242
517,0.0235984602
518,0.0229940394
519,0.0244994477
520,0.0308061145
521,0.0226146019
522,0.0231691628
523,0.0385749823
524,0.0834734693
525,0.0299279431
526,0.3930859742
527,0.0350455291
528,0.031434547
529,0.1749750765
530,0.0205483354
531,0.0155421143
532,0.0114285866
533,0.0287569536
534,0.0128448192
535,0.0233787693
536,0.0222416269
537,0.0222906102
538,0.0389725545
539,0.0265006227
540,0.0141585272
541,0.0231079303
542,0.0255854011
543,0.0300086315
544,0.0373549298
545,0.0428850584
546,0.0204765399
547,0.0335015857
548,0.0205192282
549,0.0123449071
550,0.0512386214
551,0.1370551597
552,0.2103436935
553,0.0190145842
554,0.0286014389
555,0.0919182292
556,0.0260994622
557,0.0397560488
558,0.0354278938
559,0.0310144171
560,0.0776345698
561,0.0144982676
562,0.0160084316
563,0.1371132527
564,0.0228118626
565,0.041564606
566,0.0226001333
567,0.0181565432
568,0.0253748089
569,0.3182475991
570,0.0198857593
571,0.1434120789
572,0.0260962003
573,0.0348447831
574,0.1487092197
575,0.0268256414
576,0.0187827484
577,0.0161356022
578,0.0280185717
579,0.1427517862
580,0.0243192633
581,0.0353299585
582,0.0321207986
583,0.0222190903
584,0.0370244277
585,0.0355185733
586,0.0209376161
587,0.0245674992
588,0.0337057662
589,0.0371591115
590,0.0255861334
591,0.0235139241
592,0.0376654724
593,0.0245511319
594,0.0164528354
595,0.1040711632
596,0.0182963013
597,0.0311821073
598,0.0212170168
599,0.0348631306
600,0.0216393186
601,0.0194571977
602,0.0922257184
603,0.0192364743
604,0.0241581061
605,0.032418076
606,0.0336991281
607,0.1705175068
608,0.0201897663
609,0.2600138813
610,0.0296896752
611,0.0331756994
612,0.0176062734
613,0.0231926293
614,0.034443695
615,0.0284280276
616,0.0190684159
617,0.0715182612
618,0.025081581
619,0.0238242817
620,0.0318101773
621,0.0180215471
622,0.0305278225
623,0.0210391811
624,0.0152430631
625,0.0256971581
626,0.4030442938
627,0.0238851382
628,0.0309424413
629,0.0196773896
630,0.0468724231
631,0.0188539193
632,0.0330186825
633,0.0148372538
634,0.0279383224
635,0.1175265607
636,0.0094348611
637,0.0219690934
638,0.0255916513
639,0.1029738986
640,0.0211669681
641,0.0191409705
642,0.2273529813
643,0.123516142
644,0.4953090313
645,0.0350549634
646,0.2037689279
647,0.0231516318
648,0.0266467061
649,0.0197979735
650,0.0192396338
651,0.3261598191
652,0.0364471816
653,0.031719772
654,0.5833763444
655,0.031574969
656,0.0206731238
657,0.0218782506
658,0.0141588047
659,0.0377233744
660,0.0432552053
661,0.0342757958
662,0.2896039523
663,0.0457704761
664,0.131490677
665,0.557355041
666,0.0196304362
667,0.0353126328
668,0.0858981718
669,0.3478647154
670,0.0189869599
671,0.0160604782
672,0.028830703
673,0.0202910869
674,0.0198085184
675,0.5307950203
676,0.08338573
677,0.0245763638
678,0.0195107377
679,0.0177296349
680,0.2760691283
681,0.0458820307
682,0.0287912346
683,0.0236909344
684,0.021135009
685,0.2405280827
686,0.0177314076
687,0.0227505129
688,0.0084988304
689,0.03511128
690,0.0218658273
691,0.0599494739
692,0.4947657742
693,0.0244182164
694,0.072316848
695,0.0178082368
696,0.0298019468
697,0.0103186797
698,0.0206486205
699,0.1015212159
700,0.0202514447
701,0.0182340551
702,0.2525342943
703,0.0438321101
704,0.5466233715
705,0.0337212408
706,0.0204614174
707,0.0333849999
708,0.0218380081
709,0.0254296468
710,0.0183734964
711,0.0360225204
712,0.0413641285
713,0.0278662968
714,0.0268978757
715,0.0245986082
716,0.2541207309
717,0.0244004101
718,0.0405844889
719,0.0215441502
720,0.012911881
721,0.0204927751
722,0.0388831608
723,0.0500927386
724,0.0348954841
725,0.1029384247
726,0.0337987351
727,0.0346493228
728,0.0339933121
729,0.0230461534
730,0.6367173174
731,0.0151378344
732,0.0258335714
733,0.0120439136
734,0.0289965579
735,0.1903070221
736,0.0186430536
737,0.1331264966
738,0.2340672711
739,0.0239092699
740,0.021112132
741,0.0315099785
742,0.028628029
743,0.0289884043
744,0.022888277
745,0.0208378698
746,0.0409036748
747,0.019170136
748,0.0282862695
749,0.0296385683
750,0.0322499904
751,0.1349834996
752,0.0162058582
753,0.0210015954
754,0.0142101203
755,0.0390853847
756,0.0179694841
757,0.0201867867
758,0.0193823647
759,0.0291394114
760,0.0297277674
761,0.0210802133
762,0.0227173156
763,0.0317304812
764,0.024319275
765,0.0306985235
766,0.0323273958
767,0.0215251114
768,0.0228620916
769,0.0202656198
770,0.0215288243
771,0.0239985189
772,0.1431699016
773,0.110295588
774,0.0267157302
775,0.040243152
776,0.0388951735
777,0.1238684224
778,0.0300964281
779,0.0207338016
780,0.3247163519
781,0.1495005232
782,0.0242006503
783,0.0276828279
784,0.0757340194
785,0.026040878
786,0.0342310289
787,0.104051733
788,0.0353983199
789,0.1571023983
790,0.1037307457
791,0.0238067881
792,0.3086965686
793,0.108174185
794,0.0332149961
795,0.2398757115
796,0.0185376707
797,0.0314007934
798,0.0226565418
799,0.2488221195
800,0.0423333601
801,0.0192955751
802,0.0151789776
803,0.0354060306
804,0.0300998703
805,0.2574978335
806,0.0255986487
807,0.0204434
808,0.0274278913
809,0.0384153018
810,0.1024208186
811,0.0443484732
812,0.047767135
813,0.0396021982
814,0.0364114243
815,0.093730082
816,0.040070571
817,0.0152586123
818,0.0259758367
819,0.0105896844
820,0.0274007558
821,0.0300063706
822,0.181455842
823,0.0140221962
824,0.034170975
825,0.0290644104
826,0.0227004862
827,0.0199215149
828,0.0244354988
829,0.0275606844
830,0.0359871121
831,0.2644995872
832,0.0409011603
833,0.1538449136
834,0.0224164548
835,0.038781178
836,0.0364646238
837,0.1354350788
838,0.0211548326
839,0.0414971541
840,0.3345565803
841,0.0333178513
842,0.0379499801
843,0.0989944461
844,0.0384956462
845,0.6844367167
846,0.6810906316
847,0.0243235509
848,0.0173739143
849,0.1212227914
850,0.0256699184
851,0.0153218216
852,0.0120234625
853,0.0340276539
854,0.035009319
855,0.0150517344
856,0.0185212201
857,0.0410020092
858,0.0282218599
859,0.0149314034
860,0.0994981406
861,0.3090981924
862,0.0190910906
863,0.028901806
864,0.0326152232
865,0.0213415199
866,0.0247093315
867,0.0197164633
868,0.0314305488
869,0.1301874738
870,0.0158086059
871,0.0203280949
872,0.0988135851
873,0.0240550494
874,0.0127884755
875,0.0157998852
876,0.0424042823
877,0.0238172901
878,0.0358551849
879,0.0150236071
880,0.0373087648
881,0.0263471687
882,0.0380333413
883,0.1086588276
884,0.0204976955
885,0.006913879
886,0.0388762077
887,0.1053314593
888,0.5726881398
889,0.0224466019
890,0.0204748548
891,0.020405556
892,0.0290112874
893,0.320423542
894,0.6162785707
895,0.0262089151
896,0.0336872441
897,0.0179394966
898,0.0204729994
899,0.035708582
900,0.018752009
901,0.0365046726
902,0.0372591935
903,0.0265647207
904,0.0226839387
905,0.0228555242
906,0.0290976966
907,0.133196567
908,0.1326504701
909,0.1081577071
910,0.0246158654
911,0.0206109757
912,0.0340081863
913,0.0146024584
914,0.023311579
915,0.0389570453
916,0.0250066592
917,0.0386669884
918,0.0221886215
919,0.0236196864
920,0.0149160985
921,0.0294692083
922,0.0397101024
923,0.0833109478
924,0.0329624782
925,0.0218006351
926,0.1509902446
927,0.0720472104
928,0.0307479892
929,0.0285996577
930,0.1430443074
931,0.2335161983
932,0.0392363086
933,0.0366888837
934,0.0427693277
935,0.0163136573
936,0.0120238949
937,0.01158783
938,0.0340169363
939,0.0348503174
940,0.0106966012
941,0.0335471516
942,0.0126048944
943,0.1181309942
944,0.102293811
945,0.0332430464
946,0.0375213251
947,0.0296050821
948,0.0355214879
949,0.0290747505
950,0.0255051503
951,0.0087730493
952,0.1465630964
953,0.0171075339
954,0.0143823055
955,0.08754883
956,0.0884861921
957,0.0275938606
958,0.0216950362
959,0.025095875
960,0.0186812847
961,0.0213278387
962,0.0261340431
963,0.0194673591
964,0.0355596777
965,0.0360949058
966,0.0389556722
967,0.1188351092
968,0.0225292135
969,0.3650887393
970,0.1315816356
971,0.0197569699
972,0.3212772185
973,0.0306140796
974,0.0356849484
975,0.0240193073
976,0.0230907232
977,0.0334167091
978,0.0236264584
979,0.0427264319
980,0.4076690335
981,0.0135871605
982,0.0245732074
983,0.0271011831
984,0.0167761169
985,0.0428919414
986,0.1164259386
987,0.0240583597
988,0.0288761404
989,0.0332986221
990,0.0373278342
991,0.0256910981
992,0.0169767567
993,0.0297087061
994,0.0321862158
995,0.0148939448
996,0.2564387802
997,0.0203571628
998,0.0446506999
999,0.0272079827
1000,0.0246854467
1001,0.0122072238
1002,0.0349514607
1003,0.0400187231
1004,0.026977307
1005,0.0285604603
1006,0.0247823248
1007,0.1002006684
1008,0.0197001704
1009,0.0220037735
1010,0.0278573999
1011,0.0294477819
1012,0.0314671398
1013,0.0248025345
1014,0.0292888372
1015,0.0208065289
1016,0.1278574949
1017,0.010165693
1018,0.1895346069
1019,0.0247772763
1020,0.0119084694
1021,0.025580168
1022,0.0401903896
1023,0.0283349907
1024,0.1466387883
1025,0.0303104826
1026,0.025764762
1027,0.0360857874
1028,0.0307987444
1029,0.0131378992
1030,0.0221284884
1031,0.0258721705
1032,0.0809270693
1033,0.0233655136
1034,0.0194760392
1035,0.0163435243
1036,0.0334032078
1037,0.0206757841
1038,0.0159932236
1039,0.0197901216
1040,0.0158190136
1041,0.02837937
1042,0.1334207684
1043,0.0359743374
1044,0.0354540478
1045,0.0392785615
1046,0.0254442098
1047,0.0275351281
1048,0.0205560983
1049,0.0365681704
1050,0.0311309103
1051,0.0229405038
1052,0.0376886683
1053,0.1413769674
1054,0.0182550626
1055,0.0434063975
1056,0.013480131
1057,0.0208650104
1058,0.0367442809
1059,0.0334324912
1060,0.0402989217
1061,0.103331674
1062,0.0224356971
1063,0.0258067316
1064,0.0195574426
1065,0.0337527582
1066,0.0136820928
1067,0.0256067112
1068,0.0180980013
1069,0.033128171
1070,0.0238001743
1071,0.0321009442
1072,0.0286604135
1073,0.2794937598
1074,0.0372988152
1075,0.0266894968
1076,0.0474949114
1077,0.0232005503
1078,0.020596958
1079,0.1539435857
1080,0.027373659
1081,0.0192678729
1082,0.2296178815
1083,0.0276328107
1084,0.0910747243
1085,0.032724795
1086,0.0126214721
1087,0.0184182139
1088,0.0272758476
1089,0.3321383067
1090,0.0205672415
1091,0.0321030099
1092,0.0222762945
1093,0.0353999608
1094,0.0294710388
1095,0.1149264005
1096,0.0309038476
1097,0.01840309
1098,0.0786429131
1099,0.1338375237
1100,0.0222993205
1101,0.0350639844
1102,0.0286836779
1103,0.031248133
1104,0.0108904387
1105,0.0411791718
1106,0.0432988238
1107,0.0227493062
1108,0.0446463522
1109,0.1083225127
1110,0.0270018604
1111,0.0296108734
1112,0.0296085747
1113,0.0313759867
1114,0.0281577039
1115,0.0288379188
1116,0.0381811851
1117,0.1097844167
1118,0.1978673912
1119,0.0257108295
1120,0.0348812487
1121,0.0281453511
1122,0.024856145
1123,0.0252017633
1124,0.1359290698
1125,0.0199075087
1126,0.0341242669
1127,0.0231314249
1128,0.275034924
1129,0.0254343033
1130,0.0311065984
1131,0.0335972977
1132,0.5621218162
1133,0.0004307458
1134,0.0321173644
1135,0.1712080077
1136,0.0235952262
1137,0.0183013893
1138,0.0266237095
1139,0.0221428656
1140,0.0278372006
1141,0.0252867465
1142,0.0299873334
1143,0.1357744375
1144,0.3313056554
1145,0.038509757
1146,0.0399236846
1147,0.0380858242
1148,0.0236214725
1149,0.0326354951
1150,0.0298047531
1151,0.02228665
1152,0.0287528452
1153,0.0192393149
1154,0.0195990539
1155,0.0639618969
1156,0.0174710058
1157,0.5249002411
1158,0.5127821992
1159,0.0395595872
1160,0.0335950025
1161,0.1149969786
1162,0.0398655982
1163,0.0341361793
1164,0.0252117006
1165,0.1814909844
1166,0.0228922097
1167,0.555959395
1168,0.022951618
1169,0.0386709999
1170,0.038798261
1171,0.320021338
1172,0.0326724469
1173,0.0301023434
1174,0.0350812295
1175,0.0767774674
1176,0.5501897519
1177,0.5654291203
1178,0.2018660509
1179,0.0228142487
1180,0.0276081531
1181,0.5163452063
1182,0.0351735108
1183,0.034112395
1184,0.2359377728
1185,0.0358958428
1186,0.1401800163
1187,0.0266484305
1188,0.6800172607
1189,0.030935484
1190,0.0232541742
1191,0.2751456411
1192,0.0216607956
1193,0.6554259444
1194,0.0180434842
1195,0.0403731775
1196,0.0167053751
1197,0.0192062596
1198,0.0212939323
1199,0.0352358539
1200,0.027036407
1201,0.0151132945
1202,0.0116959777
1203,0.0168368703
1204,0.0163658317
1205,0.0316949232
1206,0.0186236825
1207,0.4683266861
1208,0.0940588265
1209,0.0347144331
1210,0.0361499546
1211,0.08691069
1212,0.064994937
1213,0.0165040708
1214,0.0106220158
1215,0.6165481882
1216,0.0188034344
1217,0.1327674514
1218,0.0148389975
1219,0.142711741
1220,0.0210776509
1221,0.0366673895
1222,0.0653510152
1223,0.2947213993
1224,0.0160034001
1225,0.0326371171
1226,0.0275688217
1227,0.0207608645
1228,0.0302851519
1229,0.2462561696
1230,0.3020652027
1231,0.0239633076
1232,0.14680955
1233,0.0299857054
1234,0.7958918129
1235,0.6756587119
1236,0.0239480401
1237,0.0292511835
1238,0.3309283987
1239,0.0435302061
1240,0.0272431533
1241,0.0132931576
1242,0.086333101
1243,0.0273989009
1244,0.0317935985
1245,0.036104437
1246,0.142655262
1247,0.0328108948
1248,0.014741995
1249,0.0361998486
1250,0.0263186764
1251,0.324574662
1252,0.189344661
1253,0.0090497299
1254,0.0464042862
1255,0.0298389054
1256,0.1224997266
1257,0.026604773
1258,0.0376337902
1259,0.0276838979
1260,0.2877269612
1261,0.04151726
1262,0.0786585123
1263,0.0328155401
1264,0.0174653152
1265,0.0168088934
1266,0.117003541
1267,0.0208166604
1268,0.0397693604
1269,0.0225839002
1270,0.0267408117
1271,0.0126381368
1272,0.3049735203
1273,0.211241323
1274,0.0419671556
1275,0.1455582303
1276,0.3240578577
1277,0.0310422204
1278,0.1145593036
1279,0.033790049
1280,0.0106775099
1281,0.1286259363
1282,0.0141248122
1283,0.122964687
1284,0.0403185296
1285,0.0112639574
1286,0.0131650106
1287,0.0239141619
1288,0.0982278987
1289,0.0256194894
1290,0.0283341169
1291,0.0309785946
1292,0.0372377779
1293,0.0934760908
1294,0.3955191505
1295,0.0168144212
1296,0.019703199
1297,0.015123957
1298,0.0097757507
1299,0.0199338586
1300,0.0405520773
1301,0.016996493
1302,0.0302391998
1303,0.1565155946
1304,0.0404013091
1305,0.0276306405
1306,0.0154496384
1307,0.025685973
1308,0.0178230711
1309,0.0392864138
1310,0.137968666
1311,0.0185129296
1312,0.0169294454
1313,0.0341987276
1314,0.0334461767
1315,0.0254561687
1316,0.0251610298
1317,0.5728622609
1318,0.0167366169
1319,0.0207551099
1320,0.0277234062
1321,0.0090195765
1322,0.0361786253
1323,0.0303637765
1324,0.1184008355
1325,0.0323993703
1326,0.0279735876
1327,0.0261630925
1328,0.0272075841
1329,0.1417956188
1330,0.0160788895
1331,0.0572133635
1332,0.0133498018
1333,0.0414936751
1334,0.0287500996
1335,0.0279263987
1336,0.0407782863
1337,0.0174873736
1338,0.1477969583
1339,0.2586131088
1340,0.09776159
1341,0.0206285034
1342,0.0176620683
1343,0.0290484594
1344,0.0336580499
1345,0.0332679429
1346,0.030785963
1347,0.0285165057
1348,0.0380805347
1349,0.1527465107
1350,0.0296493713
1351,0.0315454115
1352,0.0879076522
1353,0.0176386533
1354,0.0292291577
1355,0.026563573
1356,0.0328377561
1357,0.0384617154
1358,0.0174019454
1359,0.0347647518
1360,0.0142831743
1361,0.1851681321
1362,0.0157599418
1363,0.0171402977
1364,0.0282821404
1365,0.0298883868
1366,0.0266874953
1367,0.0086102164
1368,0.1164898796
1369,0.3040840775
1370,0.0186834062
1371,0.0776371955
1372,0.0304784073
1373,0.0271044083
1374,0.1231767946
1375,0.031390953
1376,0.0222944353
1377,0.4627183889
1378,0.0271536423
1379,0.012202244
1380,0.0121373365
1381,0.1959536802
1382,0.1661257597
1383,0.0333887201
1384,0.0236929879
1385,0.0149530663
1386,0.0243427327
1387,0.0334556628
1388,0.2221510438
1389,0.0313780516
1390,0.0173809496
1391,0.0284046011
1392,0.0275379763
1393,0.0307135302
1394,0.0616464884
1395,0.0264772682
1396,0.0609143275
1397,0.0934613447
1398,0.0301437709
1399,0.2344428316
1400,0.1245290892
1401,0.0354471296
1402,0.0275450151
1403,0.0364918303
1404,0.0331809948
1405,0.0337157309
1406,0.0338927759
1407,0.0875424658
1408,0.0292060614
1409,0.0297203733
1410,0.0284422387
1411,0.0353048296
1412,0.0204013778
1413,0.0348320968
1414,0.0342345191
1415,0.0255331112
1416,0.0248304978
1417,0.0851586006
1418,0.0191407121
1419,0.4699785115
1420,0.0348177196
1421,0.0123290018
1422,0.0275622075
1423,0.0136577936
1424,0.0215275247
1425,0.0191714953
1426,0.0167885426
1427,0.0206823848
1428,0.0350882653
1429,0.0272216821
1430,0.0217000725
1431,0.1158089995
1432,0.0248041576
1433,0.031419045
1434,0.0127784831
1435,0.036313216
1436,0.3526938394
1437,0.0405500414
1438,0.016504612
1439,0.0281158715
1440,0.3553523385
1441,0.0255011894
1442,0.0286721383
1443,0.0121799752
1444,0.023872387
1445,0.0236943439
1446,0.1115344653
1447,0.0305472969
1448,0.0249387277
1449,0.0129687326
1450,0.0205183564
1451,0.1270835562
1452,0.0357835275
1453,0.0240698161
1454,0.0202492236
1455,0.0302787755
1456,0.1780817528
1457,0.0379447826
1458,0.0260908179
1459,0.0233323098
1460,0.0294224938
1461,0.0213741454
1462,0.032320971
1463,0.0282594436
1464,0.0224807878
1465,0.0343570738
1466,0.016280231
1467,0.0399458427
1468,0.0130956343
1469,0.2288214888
1470,0.0286239026
1471,0.1070299118
1472,0.0930715918
1473,0.0178473862
1474,0.0155607861
1475,0.3388965583
1476,0.1126858296
1477,0.0272549673
1478,0.0196319655
1479,0.1242823983
1480,0.0223443184
1481,0.0273011888
1482,0.1129280804
1483,0.0127834917
1484,0.0267172405
1485,0.4029024312
1486,0.3376833281
1487,0.0316449489
1488,0.0279662248
1489,0.0278911057
1490,0.0348224326
1491,0.1085269819
1492,0.0427898175
1493,0.0235187056
1494,0.0472398319
1495,0.174177979
1496,0.0318512911
1497,0.0280250122
1498,0.0295527585
1499,0.0238432348
1500,0.0216797832
1501,0.0444901239
1502,0.1427721559
1503,0.033332732
1504,0.1297891716
1505,0.0172455348
1506,0.1588315251
1507,0.0291639133
1508,0.0360652074
1509,0.0299126622
1510,0.0170025526
1511,0.0157731073
1512,0.0340373513
1513,0.0316464932
